Timestamp,MachineID,Temperature,Vibration,Pressure,OperatingHours,MaintenanceFlag,QualityScore,ProductionRate,PowerConsumption,LubricationLevel,ErrorCodes,ProductQuality,UnitsProduced
2025-04-02 18:00:00,Machine_05,53.865584667120274,1.2826768205840475,116.6343610123,1213,0,0.902314243781886,35,3.1019363950400427,74,0,0.8605045552289196,92
2025-04-02 19:00:00,Machine_06,41.91618753039501,1.3942203987034434,111.5628133627514,1123,0,0.8320228751041986,46,3.361434409979845,60,105,0.9091183410136366,76
2025-04-02 20:00:00,Machine_07,54.38852145312452,1.2403485002948864,121.3728218609943,1175,0,0.980996572942586,45,4.006313287763165,63,0,0.7589430254945168,94
2025-04-02 21:00:00,Machine_08,52.7528603323767,0.8323697615213485,136.84703819615947,1118,0,0.8734723779274175,49,4.212453686265077,72,101,0.7731211339431118,94
2025-04-02 22:00:00,Machine_09,53.16326724589536,1.1907587595085696,122.903960862726,1951,0,0.9905625997920507,41,3.900702091240967,71,0,0.7778553247274973,89
2025-04-02 23:00:00,Machine_10,48.06232818383568,1.4804352369413571,125.13913633317266,1445,1,0.9435578407319573,42,4.233889182897097,72,0,0.8473737334508905,91
2025-04-03 00:00:00,Machine_01,42.64038930354933,1.2079773459543928,117.7179705873962,1268,0,0.8315791989814808,35,4.22447198982889,75,0,0.8080008697858451,78
2025-04-03 01:00:00,Machine_02,45.78618321955884,0.8237069243114695,113.97509891613656,1451,0,0.8571299579659374,30,3.8459662634918312,72,0,0.7724274673446063,70
2025-04-03 02:00:00,Machine_03,51.42965285762396,1.1268332364668296,134.96934419817867,1607,0,0.8359121182226907,33,3.937416944038216,65,0,0.8240661787414043,93
2025-04-03 03:00:00,Machine_04,42.76958870238006,1.0567218852765363,136.49822977892129,1176,0,0.8955508290477138,31,3.656366768618919,62,0,0.850229192045033,94
2025-04-03 04:00:00,Machine_05,50.51053834612368,1.2769414788421265,111.51142806663826,1181,0,0.880650832538354,38,3.22390145212825,77,105,0.7852378193572108,85
2025-04-03 05:00:00,Machine_06,54.10254250782263,1.2875937991339774,113.45343988269204,1603,0,0.9151211327981822,34,4.255303494290441,70,0,0.8092986796525498,90
2025-04-03 06:00:00,Machine_07,48.02940062209355,1.2540439247099973,110.57028781016058,1038,0,0.8351348017978298,46,3.741140472609184,67,105,0.9094198547581904,77
2025-04-03 07:00:00,Machine_08,47.04187895366455,0.9839687845656933,132.97806671223947,1515,0,0.9235809700795324,37,4.026416754466371,75,0,0.8126904409621821,92
2025-04-03 08:00:00,Machine_09,46.60386958293172,1.4077321804546887,124.58255363720558,1331,0,0.88549825236875,43,3.57063492051694,61,0,0.8095582160290065,81
2025-04-03 09:00:00,Machine_10,54.20748577650603,1.0350545847891226,125.5883372459782,1616,0,0.8268797285236826,32,3.387815152599994,78,0,0.8545042730569645,75
2025-04-03 10:00:00,Machine_01,44.55771930035372,1.3623296108605518,119.9189587372602,1424,0,0.846884489856884,44,3.0287004212808744,75,0,0.7716721164643402,85
2025-04-03 11:00:00,Machine_02,40.80387812619178,1.4036057350417463,120.97414065719936,1858,0,0.9993860901812732,34,3.72913425789828,69,0,0.8969819030734386,77
2025-04-03 12:00:00,Machine_03,53.843830843405904,1.011598890409398,110.05844891507176,1157,0,0.8340201791842601,38,3.27549124623894,78,101,0.9454519637506448,72
2025-04-03 13:00:00,Machine_04,44.15385445665616,1.3244985125549942,138.01208125113567,1027,1,0.9311255790703984,33,3.8738779739608433,79,0,0.8569184263460571,78
2025-04-03 14:00:00,Machine_05,50.40527146421759,0.8206337024121753,121.72909023459653,1716,0,0.8554138219179614,32,3.145005058499627,64,0,0.8011351603515144,76
2025-04-03 15:00:00,Machine_06,46.71970594892179,1.4679458350590375,111.62813173367132,1112,0,0.848914965207537,41,4.345289075009661,78,0,0.9201592322871954,90
2025-04-03 16:00:00,Machine_07,41.60028291321862,1.0061873422381054,132.68649661020984,1767,0,0.8250102356196173,35,3.0991209565414524,72,0,0.7885363521898414,80
2025-04-03 17:00:00,Machine_08,49.47168885168283,0.9321638876685592,123.7046422577926,1128,0,0.9213952772990064,31,3.295441011880054,74,0,0.8801028576397993,88
2025-04-03 18:00:00,Machine_09,47.76735625076807,1.078648019396763,110.58947793105266,1234,0,0.9851949066424068,34,4.353554053060138,72,0,0.8393321072864023,80
2025-04-03 19:00:00,Machine_10,49.54123692213088,1.1859550930347549,136.768794010661,1410,0,0.9700632032227322,32,3.985785055278771,77,0,0.830966856904673,79
2025-04-03 20:00:00,Machine_01,49.67774593501171,1.436193316444467,112.9343570320234,1032,0,0.9556260359579044,49,3.403669683419967,66,0,0.8154861567622533,91
2025-04-03 21:00:00,Machine_02,50.333245317557136,1.4138616481317057,116.04481663504104,1431,0,0.9893280488400672,44,4.077038636422884,60,0,0.8738087205657592,73
2025-04-03 22:00:00,Machine_03,45.371374641657255,0.8894437288524684,126.52189355138049,1852,0,0.9118203692119132,47,3.789133542124079,62,101,0.9037415031418288,78
2025-04-03 23:00:00,Machine_04,48.06511663577576,1.2283175765532337,139.74755315559338,1982,0,0.9291674615225156,48,3.493131585807724,74,0,0.8793654068859742,71
2025-04-04 00:00:00,Machine_05,40.17047415639124,1.0399565627601697,134.5229097994999,1339,0,0.969614620105086,45,4.492830504006044,72,101,0.8706743454384089,92
2025-04-04 01:00:00,Machine_06,48.15540405600064,1.1269799090461148,128.95110797445108,1203,0,0.8538932370805583,36,3.025885963807163,67,0,0.8862257766868537,71
2025-04-04 02:00:00,Machine_07,47.812345376921705,0.8186327093299006,132.0041207921749,1230,0,0.8333785223728941,33,3.7832475304583726,74,0,0.8863518073717201,76
2025-04-04 03:00:00,Machine_08,54.76871116870094,0.9121887549308718,121.29013931955502,1884,0,0.8698100723362944,45,3.2064938003596604,67,101,0.7590826518376977,84
2025-04-04 04:00:00,Machine_09,44.47196031199224,1.3867665168183474,123.65042453685386,1981,0,0.8951162270822017,41,3.0272924911249066,75,0,0.934166032045199,94
2025-04-04 05:00:00,Machine_10,44.68868879312036,1.1216361876349223,125.03836229864844,1973,0,0.946861934768273,31,4.100993883519236,67,0,0.8128196057123158,79
2025-04-04 06:00:00,Machine_01,48.97101476262983,1.2897650907368312,111.43903666556922,1258,0,0.8478216142484074,41,3.611432617369,61,101,0.8052097779353666,73
2025-04-04 07:00:00,Machine_02,51.83649336346991,1.0961229791218718,126.36806174123616,1706,1,0.8685316269814469,40,4.33209189346019,64,0,0.944835912094647,76
2025-04-04 08:00:00,Machine_03,44.2571000583194,0.822448445950942,137.46626445674846,1181,1,0.8478281810659326,37,4.237281272818778,76,0,0.90874713684148,86
2025-04-04 09:00:00,Machine_04,49.78497616866663,1.1491144259721937,120.59079903669058,1653,0,0.9607626838206016,46,3.8028639042149774,63,0,0.8137545417616681,74
2025-04-04 10:00:00,Machine_05,51.39734028739508,1.396712694203881,131.680698472789,1896,0,0.8685317749964132,35,4.044420651224098,75,0,0.878997900600548,80
2025-04-04 11:00:00,Machine_06,51.549800106542406,1.3537624196290765,111.718628839331,1130,0,0.9429660695003472,41,3.34445022365202,63,105,0.7783340320230921,84
2025-04-04 12:00:00,Machine_07,54.956740485299775,0.892548853532941,136.90750260424068,1339,0,0.8165339222397523,36,3.151344427050047,76,0,0.9451243072358404,76
2025-04-04 13:00:00,Machine_08,53.23834081275886,1.4509617545886206,117.0822694267542,1866,0,0.971411931646455,37,3.58841468339648,73,0,0.8817351360740222,92
2025-04-04 14:00:00,Machine_09,42.22040541937141,1.228761799007697,126.97240082727262,1670,1,0.8796874168411851,49,3.996379560185308,74,0,0.8978681472279455,85
2025-04-04 15:00:00,Machine_10,43.33846993552807,1.2565438210501192,116.00986984370093,1633,0,0.9738238089552744,41,3.1990976461420058,71,101,0.8054961824613485,74
2025-04-04 16:00:00,Machine_01,41.25259362307941,0.9390369644113222,123.89034360338806,1224,0,0.9089877514497536,33,3.448848991714696,71,101,0.8465467198333513,77
2025-04-04 17:00:00,Machine_02,47.23874360464827,1.1808692176382916,110.9743877329156,1817,0,0.9011709628871468,35,3.990739260935343,67,0,0.9258621753187086,85
2025-04-04 18:00:00,Machine_03,51.88035814152992,1.346519349461618,119.6458336710767,1291,0,0.9368979162910942,45,4.443645842634066,64,105,0.8297929612068581,85
2025-04-04 19:00:00,Machine_04,52.4907347122838,0.92707313222147,138.501965551132,1696,1,0.8638931956496638,46,3.6923616683767433,66,105,0.774522809379588,78
2025-04-04 20:00:00,Machine_05,43.67913654788536,1.0356081050648376,110.5146066068409,1952,0,0.8880792862659239,41,4.2042900712135625,65,105,0.8541825189230351,93
2025-04-04 21:00:00,Machine_06,49.35611495456297,1.085885597099352,113.15545288514994,1849,0,0.8563522913736563,31,4.146302188083595,64,0,0.7516882878957587,76
2025-04-04 22:00:00,Machine_07,52.1350917341051,1.0229604484189585,113.70825670442883,1708,0,0.8059261719681768,36,3.542337453664036,63,0,0.7788821872650608,92
2025-04-04 23:00:00,Machine_08,53.258528557377886,1.267962812640145,115.13205568301012,1808,0,0.8835534886934714,42,3.3306724936749266,75,0,0.8633006452499326,86
2025-04-05 00:00:00,Machine_09,42.78142820917101,1.1864482183307508,121.27777755640614,1164,0,0.9229181410798312,33,3.887938020567442,60,105,0.8368835133745006,81
2025-04-05 01:00:00,Machine_10,42.81966813278424,1.429369863300089,136.14441417395693,1577,0,0.9106114432953868,49,3.3289871777749034,79,0,0.8694991054349979,92
2025-04-05 02:00:00,Machine_01,47.60313996262797,0.8383544261442913,119.07274959107842,1436,0,0.91872183816087,39,3.662642278012501,74,105,0.7913633335203629,90
2025-04-05 03:00:00,Machine_02,52.81178749916232,1.072589466068908,136.99385921729768,1781,0,0.9361162668760852,31,4.363894631943441,75,0,0.8978172655140264,76
2025-04-05 04:00:00,Machine_03,49.2867326837565,1.1038482382431174,119.27816744017422,1792,0,0.8177060780899095,47,4.299067013194881,79,0,0.9152697998058698,85
2025-04-05 05:00:00,Machine_04,45.14036001398701,1.091080928255034,123.6955763383165,1417,0,0.9876698056341052,49,4.270162019230362,60,105,0.7519465059340017,89
2025-04-05 06:00:00,Machine_05,48.65049801963724,0.8431436205079061,118.55052222822394,1032,0,0.931015715326748,43,4.42132031682645,67,0,0.8162941336408251,87
2025-04-05 07:00:00,Machine_06,40.02274973006303,1.3882697064769904,129.64930467848544,1129,1,0.9169568300695724,41,4.191107473665444,76,0,0.8141596582500291,94
2025-04-05 08:00:00,Machine_07,50.84541725862609,1.1773503539856298,132.8692512297132,1608,0,0.8783129424317858,45,4.0238000677079535,65,0,0.9324571636662904,76
2025-04-05 09:00:00,Machine_08,43.235282613403456,1.0191346572533744,115.58006009881892,1722,0,0.9635453358595556,42,4.290327828926301,69,105,0.7717125868449789,86
2025-04-05 10:00:00,Machine_09,54.575549297620505,1.1697968193637902,138.94230738372593,1029,0,0.8573831758122998,37,3.206624727814986,78,0,0.9141750509740127,79
2025-04-05 11:00:00,Machine_10,54.74297023464212,1.2286985584259844,123.07642794513616,1944,0,0.8085850402015772,48,4.305658908576903,77,101,0.8576102978329269,73
2025-04-05 12:00:00,Machine_01,53.73990955774665,0.9487193409999723,120.9659846540135,1449,0,0.8098742444257456,48,3.2529414350331223,79,105,0.8382964334814359,88
2025-04-05 13:00:00,Machine_02,44.26999153175753,1.4582742795477546,121.34940349300535,1930,0,0.9045591656775231,38,4.495780364185849,61,105,0.8113817711373867,81
2025-04-05 14:00:00,Machine_03,46.95329383185889,1.4237899057063823,110.00230859134388,1426,0,0.8677073588076855,42,4.241338335615454,71,0,0.8483382845735651,77
2025-04-05 15:00:00,Machine_04,50.07934161239595,1.2664285720343942,134.56178873249132,1653,0,0.8122714283511561,30,4.027845893876588,72,0,0.8402260735676036,90
2025-04-05 16:00:00,Machine_05,50.72730765866997,1.1180151302714307,134.8464882604107,1075,0,0.8472259200312623,39,4.389462954980328,66,101,0.8187743628086297,81
2025-04-05 17:00:00,Machine_06,40.94146642496944,1.2821818354946186,138.5364809551836,1662,0,0.8642635630039135,34,3.9491233581149903,60,0,0.7962784622714745,90
2025-04-05 18:00:00,Machine_07,51.95888851166743,1.4291091129064868,134.20819723295585,1179,1,0.8768505324711179,43,3.558355088023455,74,101,0.8607267764085679,89
2025-04-05 19:00:00,Machine_08,48.03549216064202,1.2945693207070348,137.35914525635005,1897,0,0.8737468807704196,40,3.2011990091530165,69,0,0.8229285902121265,80
2025-04-05 20:00:00,Machine_09,49.07757416604527,1.4121989534205142,115.74870381783516,1131,0,0.8111311916587578,44,3.711209896304295,67,101,0.8871110431210374,78
2025-04-05 21:00:00,Machine_10,45.7439936091525,1.271678177881966,112.3778418511598,1442,0,0.8670560007882642,44,4.317407100200117,71,0,0.7710849549306096,83
2025-04-05 22:00:00,Machine_01,42.06303239942053,0.8349471777415748,137.4735357540859,1972,0,0.9047917622175846,30,3.145529247247518,72,105,0.7675927737488704,70
2025-04-05 23:00:00,Machine_02,41.61143619004974,1.1020668929008774,139.68974036965264,1685,0,0.8983534923622533,30,3.6661978744049,76,101,0.8661051368529209,90
2025-04-06 00:00:00,Machine_03,47.28405866131804,0.838433740244281,114.77334972980678,1015,0,0.9573039817587484,49,3.3905475238265046,60,101,0.7539018857413273,80
2025-04-06 01:00:00,Machine_04,52.51086146828708,1.162939906868561,124.2998142763396,1184,0,0.9537429243114884,45,3.207851860588938,66,101,0.8939171610141006,76
2025-04-06 02:00:00,Machine_05,44.268317727243904,0.9626378422558806,112.69974742576235,1528,0,0.9780417263296246,44,3.0620736996861244,78,0,0.751115667313712,81
2025-04-06 03:00:00,Machine_06,46.62310307110279,0.844492422219243,122.01163586129368,1261,0,0.8096306928551565,40,3.98487252931003,79,105,0.93668330103056,82
2025-04-06 04:00:00,Machine_07,54.24171326718373,1.370031009399677,133.315328763453,1986,0,0.9665258945232088,34,3.812785553726687,75,101,0.92482081951169,73
2025-04-06 05:00:00,Machine_08,40.18314874737847,1.4488099430716326,134.78732596141293,1720,0,0.989596388008242,31,4.446867735886711,67,0,0.8408285594978472,93
2025-04-06 06:00:00,Machine_09,44.55409984936566,1.3797204708036088,131.55384914671436,1847,0,0.9408978522815474,46,3.891876733091154,61,101,0.8189401913820551,92
2025-04-06 07:00:00,Machine_10,46.89730355181965,1.1299685627097134,128.854829794173,1930,0,0.8567124725684802,36,4.195422814696688,61,0,0.7924836783207179,72
2025-04-06 08:00:00,Machine_01,54.136000409984334,0.905928977387722,113.13649510503524,1032,0,0.8587096138462053,36,4.312834555675815,69,0,0.907041069932848,93
2025-04-06 09:00:00,Machine_02,49.13828557834207,1.017215376273271,110.46926140411222,1458,0,0.8447058191594402,34,3.887393401792522,75,0,0.7708462677534418,92
2025-04-06 10:00:00,Machine_03,53.72743248455159,1.0950984176570733,118.41501356189492,1907,0,0.9804115817599408,46,4.007866782575065,74,0,0.7881818880861768,74
2025-04-06 11:00:00,Machine_04,54.8428917616053,1.4442564636307025,126.9697226150276,1622,0,0.8356778525377987,39,4.1573432703418725,63,101,0.7648601406052346,79
2025-04-06 12:00:00,Machine_05,49.43331692982072,1.4519420662354747,126.06835751194328,1737,0,0.8586194138755108,45,3.3876278932321826,72,0,0.8044713672564396,86
2025-04-06 13:00:00,Machine_06,47.8538185696965,1.1242902826707577,120.18591314627432,1179,0,0.9374543942250364,44,3.998490696438036,71,0,0.7822682758006093,74
2025-04-06 14:00:00,Machine_07,46.201826218685255,1.0442665900939645,119.53075491950958,1872,0,0.909627408083301,44,4.485265340487974,74,0,0.920979020289304,70
2025-04-06 15:00:00,Machine_08,44.0458859733356,1.496352793466661,120.94869669722569,1601,1,0.9614828710699286,38,3.700222061471624,65,105,0.7651274757715399,91
2025-04-06 16:00:00,Machine_09,51.81697222443492,0.8538563939282251,133.24458388847933,1214,0,0.9335017396380116,36,4.30328534089757,68,0,0.7557842155662443,71
2025-04-06 17:00:00,Machine_10,41.39589568222753,1.2253312701557388,118.74143531801457,1468,0,0.9942730718351112,37,4.240664599198036,78,0,0.9257835462758796,87
2025-04-06 18:00:00,Machine_01,54.293191141677696,1.4130283942094064,125.92705693223246,1271,0,0.8111473886200138,32,4.003774409084466,63,0,0.7531108998138571,72
2025-04-06 19:00:00,Machine_02,54.82380469802638,1.1882731807551348,111.33195854002165,1448,0,0.8073674188394196,31,4.045869636540873,78,0,0.7770085433895144,72
2025-04-06 20:00:00,Machine_03,45.25197988869586,0.8614688687454249,119.60838060030548,1931,0,0.8578585828713908,47,3.801571237745625,73,0,0.8023082966064323,77
2025-04-06 21:00:00,Machine_04,53.2163643108449,1.486937017274406,138.9279983624037,1693,0,0.8586214175064275,47,3.63033493104706,74,0,0.8989694718420125,74
2025-04-06 22:00:00,Machine_05,52.06575379790107,1.2468388975611482,139.00588248992986,1631,0,0.8494880153203511,44,3.265083965341645,73,0,0.7920855390782366,83
2025-04-06 23:00:00,Machine_06,40.30180154215186,1.2961937419505072,137.08074850335126,1156,0,0.8048738212221234,38,4.27531860511265,68,0,0.7881104141431222,73
2025-04-07 00:00:00,Machine_07,45.777160721595706,1.0488285379770532,119.47462988225598,1837,0,0.914145388507988,48,3.4534772949926795,65,101,0.7965789469500825,81
2025-04-07 01:00:00,Machine_08,48.90699245530118,1.0968002763266145,131.18841646670975,1623,0,0.8535668690589926,42,3.2977223674678657,78,0,0.8437431885550197,77
2025-04-07 02:00:00,Machine_09,45.00702475088816,0.8541476203994399,134.89145353563754,1436,0,0.9210700719780028,45,3.209774549845012,65,0,0.7611761084656722,73
2025-04-07 03:00:00,Machine_10,47.16405409440915,0.965249259694608,112.166561160796,1020,0,0.9066566740762264,34,4.2759554002293205,69,101,0.8915649288007789,90
2025-04-07 04:00:00,Machine_01,43.67624290306328,1.3755118847266,110.03126374092086,1982,0,0.8595587808145069,39,4.120376658343822,77,101,0.7859696764859043,82
2025-04-07 05:00:00,Machine_02,45.03477770950961,0.8448994982967044,117.21330674803836,1336,0,0.975452872271635,46,3.348423456925783,78,0,0.8889659112150696,80
2025-04-07 06:00:00,Machine_03,42.19191846329502,1.137664802725576,129.1064839396097,1393,0,0.9710135135230392,46,3.963913958833765,63,0,0.7811750544294154,86
2025-04-07 07:00:00,Machine_04,44.18143774096725,1.055244512837895,135.17015258619884,1670,0,0.8220519450932223,31,4.145693132696319,75,0,0.8977097204011867,93
2025-04-07 08:00:00,Machine_05,49.63373562154771,1.2375835922491425,130.07957375416638,1808,0,0.8362097539877087,36,3.9914118651563344,78,0,0.8444601313702931,79
2025-04-07 09:00:00,Machine_06,54.92356089469686,0.9098105759643684,131.89923682739595,1351,1,0.8833691122736111,45,3.522417022114082,73,0,0.8369534867239233,92
2025-04-07 10:00:00,Machine_07,49.419939404999305,1.448847033219151,111.22477537993528,1610,0,0.9382663964321244,43,3.906382508599808,63,105,0.7826892598333655,88
2025-04-07 11:00:00,Machine_08,44.69102036848778,1.1945090084307812,118.2020679064451,1979,0,0.9969738696681356,42,3.081155947455401,62,0,0.8539192721513953,70
2025-04-07 12:00:00,Machine_09,47.47199222492544,1.2231742866407014,117.66751944106578,1285,0,0.8738246638809332,42,3.7075035334222832,62,0,0.9429752300899984,94
2025-04-07 13:00:00,Machine_10,48.560355412057945,1.3655758225217691,116.5612089309196,1404,0,0.9754922843840244,36,4.484752866243082,70,0,0.8290466298100665,87
2025-04-07 14:00:00,Machine_01,42.96377130527512,1.0006432666374152,138.7013567312744,1926,0,0.8185655670287282,35,3.216252094898307,67,0,0.8990864156889125,89
2025-04-07 15:00:00,Machine_02,54.64123986256597,0.8829697549685777,137.54526208929244,1700,0,0.8205344088969267,49,3.2488037365887488,70,0,0.7548340233499004,87
2025-04-07 16:00:00,Machine_03,41.045204045928415,1.2209353182596354,111.467911988442,1874,0,0.9035002614982,34,3.607088802162704,74,0,0.8102717245049446,80
2025-04-07 17:00:00,Machine_04,47.53233503588388,1.1267208877459434,115.8080223485832,1206,1,0.9125357392345256,44,4.185890341012569,76,105,0.8873595657149667,84
2025-04-07 18:00:00,Machine_05,53.20098101718368,0.9674260702529822,130.31057952226044,1164,0,0.9928389678492626,39,3.014265457608597,73,0,0.8603785631160533,85
2025-04-07 19:00:00,Machine_06,52.45266499932245,0.9495199642389356,121.22709938093683,1002,0,0.8052350836894961,42,3.975803663716443,73,0,0.8844464852733414,82
2025-04-07 20:00:00,Machine_07,42.08342494377507,0.8171424053967412,118.20200577005215,1643,0,0.8082054340867184,39,3.05323293390263,77,105,0.9203825771981266,71
2025-04-07 21:00:00,Machine_08,47.39588187935559,0.893083689131875,118.0236145224613,1541,0,0.944428197583614,46,3.2505625686841,66,105,0.9042981220574102,92
2025-04-07 22:00:00,Machine_09,47.7953071300503,1.2533447263028132,122.49994260747978,1213,0,0.9756191496771638,44,3.612082057936538,64,0,0.9246519263114236,91
2025-04-07 23:00:00,Machine_10,50.56187286793732,0.931012968356312,139.91416412983787,1299,0,0.8042500734213681,46,3.5467415456802,64,0,0.8081478976591732,89
2025-04-08 00:00:00,Machine_01,51.17417695033061,1.3228601266582731,136.26799874229968,1655,1,0.9111572889818844,43,3.934162493127358,63,0,0.8043109085397221,92
2025-04-08 01:00:00,Machine_02,46.259111343095206,1.021123044199011,120.21010385690862,1743,0,0.8067619984351542,38,3.721427725130382,72,0,0.7634589313384218,82
2025-04-08 02:00:00,Machine_03,53.242644231620616,1.056331873054021,134.72154788819856,1773,0,0.8129200630034292,30,3.68896871189056,64,0,0.8470895839347343,83
2025-04-08 03:00:00,Machine_04,53.14657959757721,1.3477884342893858,138.61022333907465,1002,0,0.9166258239901758,40,4.051201539212158,74,0,0.8618482532979779,78
2025-04-08 04:00:00,Machine_05,43.83829906982272,0.936766326317536,113.03872095199894,1756,0,0.8939547032555005,41,4.027657199853781,72,0,0.8526060303140232,86
2025-04-08 05:00:00,Machine_06,43.76997014969438,1.4903618111177142,122.89934662438296,1539,0,0.8328711065103808,34,3.3648902618593906,77,101,0.921979379641076,90
2025-04-08 06:00:00,Machine_07,54.10344760250619,1.0092064881966103,121.63911106214626,1612,0,0.8174687229174887,48,3.445198703234171,66,0,0.8195630334030327,80
